"","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species"
"1944",37162013,1,"DEERWHITETAILED","18_40_WHIP_000061.JPG","18_40_WHIP_000062.JPG","18_40_WHIP_000063.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1945",37162014,1,"DEERWHITETAILED","18_40_WHIP_000064.JPG","18_40_WHIP_000065.JPG","18_40_WHIP_000066.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1946",37162015,1,"DEERWHITETAILED","18_40_WHIP_000067.JPG","18_40_WHIP_000068.JPG","18_40_WHIP_000069.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1947",37162016,1,"DEERWHITETAILED","18_40_WHIP_000070.JPG","18_40_WHIP_000071.JPG","18_40_WHIP_000072.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1948",37162017,1,"DEERWHITETAILED","18_40_WHIP_000073.JPG","18_40_WHIP_000074.JPG","18_40_WHIP_000075.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1949",37162018,1,"DEERWHITETAILED","18_40_WHIP_000076.JPG","18_40_WHIP_000077.JPG","18_40_WHIP_000078.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1950",37162019,1,"DEERWHITETAILED","18_40_WHIP_000079.JPG","18_40_WHIP_000080.JPG","18_40_WHIP_000081.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1951",37162020,1,"NOTHINGHERE","18_40_WHIP_000082.JPG","18_40_WHIP_000083.JPG","18_40_WHIP_000084.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1952",37162021,1,"COYOTE","18_40_WHIP_000097.JPG","18_40_WHIP_000098.JPG",NA,18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1953",37162022,1,"NOTHINGHERE","18_40_WHIP_000100.JPG","18_40_WHIP_000101.JPG",NA,18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1954",37162023,1,"DEERWHITETAILED","18_40_WHIP_000103.JPG","18_40_WHIP_000104.JPG","18_40_WHIP_000105.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1955",37162024,1,"DEERWHITETAILED","18_40_WHIP_000106.JPG","18_40_WHIP_000107.JPG",NA,18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1956",37162025,1,"DEERWHITETAILED","18_40_WHIP_000109.JPG","18_40_WHIP_000110.JPG","18_40_WHIP_000111.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1957",37162026,1,"DEERWHITETAILED","18_40_WHIP_000112.JPG","18_40_WHIP_000113.JPG","18_40_WHIP_000114.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1958",37162027,1,"DEERWHITETAILED","18_40_WHIP_000115.JPG","18_40_WHIP_000116.JPG","18_40_WHIP_000117.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1959",37162028,1,"DEERWHITETAILED","18_40_WHIP_000118.JPG","18_40_WHIP_000119.JPG","18_40_WHIP_000120.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1960",37162029,1,"NOTHINGHERE","18_40_WHIP_000121.JPG","18_40_WHIP_000122.JPG","18_40_WHIP_000123.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1961",37162030,1,"DEERWHITETAILED","18_40_WHIP_000124.JPG","18_40_WHIP_000125.JPG","18_40_WHIP_000126.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1962",37162031,1,"DEERWHITETAILED","18_40_WHIP_000127.JPG","18_40_WHIP_000128.JPG","18_40_WHIP_000129.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1963",37162032,1,"COYOTE","18_40_WHIP_000130.JPG","18_40_WHIP_000131.JPG","18_40_WHIP_000132.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1964",37162033,2,"SOMETHINGHERE","18_40_WHIP_000133.JPG","18_40_WHIP_000134.JPG","18_40_WHIP_000135.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Something Here"
"1965",37162034,1,"COYOTE","18_40_WHIP_000136.JPG","18_40_WHIP_000137.JPG","18_40_WHIP_000138.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1966",37162035,1,"NOTHINGHERE","18_40_WHIP_000139.JPG","18_40_WHIP_000140.JPG","18_40_WHIP_000141.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1967",37162036,1,"NOTHINGHERE","18_40_WHIP_000142.JPG","18_40_WHIP_000143.JPG","18_40_WHIP_000144.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1968",37162037,1,"OTHERSMALLMAMMAL","18_40_WHIP_000145.JPG","18_40_WHIP_000146.JPG","18_40_WHIP_000147.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Other Small Mammal"
"1969",37162038,1,"NOTHINGHERE","18_40_WHIP_000148.JPG","18_40_WHIP_000149.JPG","18_40_WHIP_000150.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1970",37162039,1,"COYOTE","18_40_WHIP_000151.JPG","18_40_WHIP_000152.JPG","18_40_WHIP_000153.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1971",37162040,2,"COYOTE","18_40_WHIP_000154.JPG","18_40_WHIP_000155.JPG","18_40_WHIP_000156.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1972",37162041,1,"DEERWHITETAILED","18_40_WHIP_000157.JPG","18_40_WHIP_000158.JPG","18_40_WHIP_000159.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1973",37162042,1,"SOMETHINGHERE","18_40_WHIP_000160.JPG","18_40_WHIP_000161.JPG","18_40_WHIP_000162.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Something Here"
"1974",37162043,1,"DEERWHITETAILED","18_40_WHIP_000163.JPG","18_40_WHIP_000164.JPG","18_40_WHIP_000165.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1975",37162044,1,"DEERWHITETAILED","18_40_WHIP_000166.JPG","18_40_WHIP_000167.JPG","18_40_WHIP_000168.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1976",37162045,1,"DEERWHITETAILED","18_40_WHIP_000169.JPG","18_40_WHIP_000170.JPG","18_40_WHIP_000171.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1977",37162046,1,"DEERWHITETAILED","18_40_WHIP_000172.JPG","18_40_WHIP_000173.JPG","18_40_WHIP_000174.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1978",37162047,1,"DEERWHITETAILED","18_40_WHIP_000175.JPG","18_40_WHIP_000176.JPG","18_40_WHIP_000177.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1979",37162048,1,"DEERWHITETAILED","18_40_WHIP_000178.JPG","18_40_WHIP_000179.JPG","18_40_WHIP_000180.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1980",37162049,1,"DEERWHITETAILED","18_40_WHIP_000181.JPG","18_40_WHIP_000182.JPG","18_40_WHIP_000183.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1981",37162050,1,"NOTHINGHERE","18_40_WHIP_000184.JPG","18_40_WHIP_000185.JPG","18_40_WHIP_000186.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1982",37162051,1,"NOTHINGHERE","18_40_WHIP_000187.JPG","18_40_WHIP_000188.JPG","18_40_WHIP_000189.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1983",37162052,1,"NOTHINGHERE","18_40_WHIP_000190.JPG","18_40_WHIP_000191.JPG","18_40_WHIP_000192.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Nothing Here"
"1984",37162053,2,"GROUSERUFFED","18_40_WHIP_000193.JPG","18_40_WHIP_000194.JPG","18_40_WHIP_000195.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Ruffed Grouse"
"1985",37162054,1,"PORCUPINE","18_40_WHIP_000196.JPG","18_40_WHIP_000197.JPG","18_40_WHIP_000198.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Porcupine"
"1986",37162055,1,"DEERWHITETAILED","18_40_WHIP_000199.JPG","18_40_WHIP_000200.JPG","18_40_WHIP_000201.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer"
"1987",37162056,1,"COYOTE","18_40_WHIP_000202.JPG","18_40_WHIP_000203.JPG","18_40_WHIP_000204.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Coyote"
"1988",37162057,2,"DOMESTICDOG","18_40_WHIP_000205.JPG","18_40_WHIP_000206.JPG","18_40_WHIP_000207.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Domestic Dog"
"1989",37162057,2,"HUMAN","18_40_WHIP_000205.JPG","18_40_WHIP_000206.JPG","18_40_WHIP_000207.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Human"
"1990",37162058,1,"RACCOON","18_40_WHIP_000208.JPG","18_40_WHIP_000209.JPG","18_40_WHIP_000210.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Raccoon"
"1991",37162059,1,"RACCOON","18_40_WHIP_000211.JPG","18_40_WHIP_000212.JPG",NA,18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Raccoon"
"1992",37162060,1,"WEASEL","18_40_WHIP_000214.JPG","18_40_WHIP_000215.JPG","18_40_WHIP_000216.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Weasel"
"1993",37162061,1,"PORCUPINE","18_40_WHIP_000217.JPG","18_40_WHIP_000218.JPG","18_40_WHIP_000219.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Porcupine"
"1994",37162062,1,"RACCOON","18_40_WHIP_000220.JPG","18_40_WHIP_000221.JPG","18_40_WHIP_000222.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Raccoon"
"1995",37162063,1,"FOXRED","18_40_WHIP_000223.JPG","18_40_WHIP_000224.JPG","18_40_WHIP_000225.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Red Fox"
"1996",37162064,1,"PORCUPINE","18_40_WHIP_000226.JPG","18_40_WHIP_000227.JPG","18_40_WHIP_000228.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Porcupine"
"1997",37162065,1,"SQUIRRELGRAY","18_40_WHIP_000229.JPG","18_40_WHIP_000230.JPG","18_40_WHIP_000231.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","Gray Squirrel"
"1998",37162066,1,"NOTHINGHERE","21_01_DON_0004.JPG","21_01_DON_0005.JPG","21_01_DON_0006.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"1999",37162067,1,"NOTHINGHERE","21_01_DON_0007.JPG","21_01_DON_0008.JPG","21_01_DON_0009.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2000",37162068,1,"NOTHINGHERE","21_01_DON_0010.JPG","21_01_DON_0011.JPG","21_01_DON_0012.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2001",37162069,1,"FOXRED","21_01_DON_0013.JPG","21_01_DON_0014.JPG","21_01_DON_0015.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Red Fox"
"2002",37162070,1,"DEERWHITETAILED","21_01_DON_0016.JPG","21_01_DON_0017.JPG","21_01_DON_0018.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2003",37162071,1,"DEERWHITETAILED","21_01_DON_0019.JPG","21_01_DON_0020.JPG","21_01_DON_0021.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2004",37162072,1,"DEERWHITETAILED","21_01_DON_0022.JPG","21_01_DON_0023.JPG","21_01_DON_0024.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2005",37162073,1,"DEERWHITETAILED","21_01_DON_0025.JPG","21_01_DON_0026.JPG","21_01_DON_0027.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2006",37162074,1,"DEERWHITETAILED","21_01_DON_0028.JPG","21_01_DON_0029.JPG","21_01_DON_0030.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2007",37162075,1,"DEERWHITETAILED","21_01_DON_0031.JPG","21_01_DON_0032.JPG","21_01_DON_0033.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2008",37162076,1,"DEERWHITETAILED","21_01_DON_0034.JPG","21_01_DON_0035.JPG","21_01_DON_0036.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2009",37162077,1,"NOTHINGHERE","21_01_DON_0037.JPG","21_01_DON_0038.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2010",37162078,1,"NOTHINGHERE","21_01_DON_0040.JPG","21_01_DON_0041.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2011",37162079,1,"NOTHINGHERE","21_01_DON_0046.JPG","21_01_DON_0047.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2012",37162080,1,"NOTHINGHERE","21_01_DON_0052.JPG","21_01_DON_0053.JPG","21_01_DON_0054.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2013",37162081,1,"NOTHINGHERE","21_01_DON_0058.JPG","21_01_DON_0059.JPG","21_01_DON_0060.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2014",37162082,1,"NOTHINGHERE","21_01_DON_0061.JPG","21_01_DON_0062.JPG","21_01_DON_0063.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2015",37162083,1,"NOTHINGHERE","21_01_DON_0064.JPG","21_01_DON_0065.JPG","21_01_DON_0066.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2016",37162084,1,"NOTHINGHERE","21_01_DON_0067.JPG","21_01_DON_0068.JPG","21_01_DON_0069.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2017",37162085,1,"NOTHINGHERE","21_01_DON_0070.JPG","21_01_DON_0071.JPG","21_01_DON_0072.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2018",37162086,1,"NOTHINGHERE","21_01_DON_0073.JPG","21_01_DON_0074.JPG","21_01_DON_0075.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2019",37162087,1,"NOTHINGHERE","21_01_DON_0076.JPG","21_01_DON_0077.JPG","21_01_DON_0078.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2020",37162088,1,"NOTHINGHERE","21_01_DON_0079.JPG","21_01_DON_0080.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2021",37162089,1,"NOTHINGHERE","21_01_DON_0082.JPG","21_01_DON_0083.JPG","21_01_DON_0084.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2022",37162090,1,"NOTHINGHERE","21_01_DON_0085.JPG","21_01_DON_0086.JPG","21_01_DON_0087.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2023",37162091,1,"NOTHINGHERE","21_01_DON_0088.JPG","21_01_DON_0089.JPG","21_01_DON_0090.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2024",37162092,1,"NOTHINGHERE","21_01_DON_0094.JPG","21_01_DON_0095.JPG","21_01_DON_0096.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2025",37162093,1,"NOTHINGHERE","21_01_DON_0097.JPG","21_01_DON_0098.JPG","21_01_DON_0099.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2026",37162094,1,"NOTHINGHERE","21_01_DON_0100.JPG","21_01_DON_0101.JPG","21_01_DON_0102.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2027",37162095,1,"NOTHINGHERE","21_01_DON_0103.JPG","21_01_DON_0104.JPG","21_01_DON_0105.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2028",37162096,1,"NOTHINGHERE","21_01_DON_0106.JPG","21_01_DON_0107.JPG","21_01_DON_0108.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2029",37162097,1,"NOTHINGHERE","21_01_DON_0109.JPG","21_01_DON_0110.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2030",37162098,1,"NOTHINGHERE","21_01_DON_0115.JPG","21_01_DON_0116.JPG","21_01_DON_0117.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2031",37162099,1,"NOTHINGHERE","21_01_DON_0118.JPG","21_01_DON_0119.JPG","21_01_DON_0120.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2032",37162100,1,"NOTHINGHERE","21_01_DON_0121.JPG","21_01_DON_0122.JPG","21_01_DON_0123.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2033",37162101,1,"NOTHINGHERE","21_01_DON_0124.JPG","21_01_DON_0125.JPG","21_01_DON_0126.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2034",37162102,1,"NOTHINGHERE","21_01_DON_0127.JPG","21_01_DON_0128.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2035",37162103,1,"NOTHINGHERE","21_01_DON_0130.JPG","21_01_DON_0131.JPG","21_01_DON_0132.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2036",37162104,1,"NOTHINGHERE","21_01_DON_0133.JPG","21_01_DON_0134.JPG","21_01_DON_0135.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2037",37162105,1,"NOTHINGHERE","21_01_DON_0136.JPG","21_01_DON_0137.JPG","21_01_DON_0138.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2038",37162106,1,"NOTHINGHERE","21_01_DON_0139.JPG","21_01_DON_0140.JPG","21_01_DON_0141.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2039",37162107,1,"NOTHINGHERE","21_01_DON_0142.JPG","21_01_DON_0143.JPG","21_01_DON_0144.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2040",37162108,1,"NOTHINGHERE","21_01_DON_0148.JPG","21_01_DON_0149.JPG","21_01_DON_0150.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2041",37162109,1,"NOTHINGHERE","21_01_DON_0151.JPG","21_01_DON_0152.JPG","21_01_DON_0153.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2042",37162110,1,"NOTHINGHERE","21_01_DON_0154.JPG","21_01_DON_0155.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2043",37162111,1,"NOTHINGHERE","21_01_DON_0157.JPG","21_01_DON_0158.JPG","21_01_DON_0159.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2044",37162112,1,"NOTHINGHERE","21_01_DON_0160.JPG","21_01_DON_0161.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2045",37162113,1,"NOTHINGHERE","21_01_DON_0163.JPG","21_01_DON_0164.JPG","21_01_DON_0165.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2046",37162114,1,"NOTHINGHERE","21_01_DON_0166.JPG","21_01_DON_0167.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2047",37162115,1,"NOTHINGHERE","21_01_DON_0175.JPG","21_01_DON_0176.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2048",37162116,1,"NOTHINGHERE","21_01_DON_0181.JPG","21_01_DON_0182.JPG","21_01_DON_0183.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2049",37162117,1,"NOTHINGHERE","21_01_DON_0187.JPG","21_01_DON_0188.JPG","21_01_DON_0189.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2050",37162118,1,"NOTHINGHERE","21_01_DON_0190.JPG","21_01_DON_0191.JPG","21_01_DON_0192.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2051",37162119,1,"NOTHINGHERE","21_01_DON_0193.JPG","21_01_DON_0194.JPG","21_01_DON_0195.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2052",37162120,1,"NOTHINGHERE","21_01_DON_0196.JPG","21_01_DON_0197.JPG","21_01_DON_0198.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2053",37162121,1,"NOTHINGHERE","21_01_DON_0199.JPG","21_01_DON_0200.JPG",NA,21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2054",37162122,1,"NOTHINGHERE","21_01_DON_0202.JPG","21_01_DON_0203.JPG","21_01_DON_0204.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2055",37162123,1,"NOTHINGHERE","21_01_DON_0205.JPG","21_01_DON_0206.JPG","21_01_DON_0207.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2056",37162124,1,"NOTHINGHERE","21_01_DON_0208.JPG","21_01_DON_0209.JPG","21_01_DON_0210.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","Nothing Here"
"2057",37162125,1,"DEERWHITETAILED","21_01_DON_0211.JPG","21_01_DON_0212.JPG","21_01_DON_0213.JPG",21,1,"Deciduous","DON",2,"2/28/19","5/16/19","4/20/19","Donnerville","White-tailed Deer"
"2058",31428642,1,"NOTHINGHERE","21_21_DON__0027.JPG","21_21_DON_0028.JPG","21_21_DON_0029.JPG",21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Nothing Here"
"2059",31428643,1,"HUMAN","21_21_DON_0001.JPG","21_21_DON_0002.JPG",NA,21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Human"
"2060",31428644,1,"FOXRED","21_21_DON_0003.JPG","21_21_DON_0004.JPG","21_21_DON_0005.JPG",21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Red Fox"
"2061",31428645,1,"NOTHINGHERE","21_21_DON_0006.JPG","21_21_DON_0007.JPG","21_21_DON_0008.JPG",21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Nothing Here"
"2062",31428646,1,"SOMETHINGHERE","21_21_DON_0009.JPG","21_21_DON_0010.JPG","21_21_DON_0011.JPG",21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Something Here"
"2063",31428647,1,"NOTHINGHERE","21_21_DON_0012.JPG","21_21_DON_0013.JPG","21_21_DON_0014.JPG",21,21,"Deciduous","DON",1,"11/26/18","2/28/19","2/25/19","Donnerville","Nothing Here"
