"","X1","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species","Diet"
"1527",2873,39638716,1,"SQUIRRELGRAY","28_01_SH_0082.JPG","28_01_SH_0083.JPG","28_01_SH_0084.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1528",2874,39638722,1,"PORCUPINE","28_01_SH_0085.JPG","28_01_SH_0086.JPG","28_01_SH_0087.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Porcupine","Herbivore"
"1529",2875,39638726,2,"FOXRED","28_01_SH_0088.JPG","28_01_SH_0089.JPG","28_01_SH_0090.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Red Fox","Mesocarnivore"
"1530",2876,39638727,1,"SQUIRRELGRAY","28_01_SH_0091.JPG","28_01_SH_0092.JPG","28_01_SH_0093.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1531",2877,39638728,1,"SQUIRRELGRAY","28_01_SH_0094.JPG","28_01_SH_0095.JPG","28_01_SH_0096.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1532",2878,39638733,1,"DEERWHITETAILED","28_01_SH_0097.JPG","28_01_SH_0098.JPG","28_01_SH_0099.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1533",2879,39638740,1,"SQUIRRELGRAY","28_01_SH_0100.JPG","28_01_SH_0101.JPG","28_01_SH_0102.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1534",2882,39638805,1,"SQUIRRELGRAY","28_01_SH_0109.JPG","28_01_SH_0110.JPG","28_01_SH_0111.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1535",2883,39638823,1,"DEERWHITETAILED","28_01_SH_0112.JPG","28_01_SH_0113.JPG","28_01_SH_0114.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1536",2884,39638824,2,"DEERWHITETAILED","28_01_SH_0115.JPG","28_01_SH_0116.JPG","28_01_SH_0117.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1537",2885,39638828,1,"SQUIRRELGRAY","28_01_SH_0118.JPG","28_01_SH_0119.JPG","28_01_SH_0120.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1538",2887,39638859,1,"DEERWHITETAILED","28_01_SH_0124.JPG","28_01_SH_0125.JPG","28_01_SH_0126.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1539",2888,39638866,2,"SQUIRRELGRAY","28_01_SH_0127.JPG","28_01_SH_0128.JPG","28_01_SH_0129.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1540",2889,39638870,1,"CHIPMUNK","28_01_SH_0130.JPG","28_01_SH_0131.JPG","28_01_SH_0132.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1541",2890,39638871,1,"DEERWHITETAILED","28_01_SH_0133.JPG","28_01_SH_0134.JPG","28_01_SH_0135.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1542",2891,39638874,1,"SQUIRRELGRAY","28_01_SH_0136.JPG","28_01_SH_0137.JPG","28_01_SH_0138.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1543",2892,39638881,1,"SQUIRRELFLYING","28_01_SH_0139.JPG","28_01_SH_0140.JPG","28_01_SH_0141.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Flying Squirrel","Omnivore"
"1544",2894,39638901,1,"CHIPMUNK","28_01_SH_0145.JPG","28_01_SH_0146.JPG","28_01_SH_0147.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1545",2895,39638908,1,"SQUIRRELGRAY","28_01_SH_0148.JPG","28_01_SH_0149.JPG","28_01_SH_0150.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1546",2896,39638910,1,"CHIPMUNK","28_01_SH_0151.JPG","28_01_SH_0152.JPG","28_01_SH_0153.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1547",2901,39638959,1,"CHIPMUNK","28_01_SH_0166.JPG","28_01_SH_0167.JPG","28_01_SH_0168.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1548",2908,39639001,1,"CHIPMUNK","28_01_SH_0187.JPG","28_01_SH_0188.JPG","28_01_SH_0189.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1549",2909,39639002,1,"SQUIRRELGRAY","28_01_SH_0190.JPG","28_01_SH_0191.JPG","28_01_SH_0192.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1550",2911,39639004,1,"CHIPMUNK","28_01_SH_0196.JPG","28_01_SH_0197.JPG","28_01_SH_0198.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1551",2912,39639067,2,"DEERWHITETAILED","28_01_SH_0199.JPG","28_01_SH_0200.JPG","28_01_SH_0201.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1552",2914,39639120,1,"SQUIRRELGRAY","28_01_SH_0205.JPG","28_01_SH_0206.JPG","28_01_SH_0207.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1553",2915,39639132,1,"CHIPMUNK","28_01_SH_0208.JPG","28_01_SH_0209.JPG","28_01_SH_0210.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1554",2919,39639210,1,"SQUIRRELGRAY","28_01_SH_0220.JPG","28_01_SH_0221.JPG","28_01_SH_0222.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1555",2920,39639219,1,"SQUIRRELFLYING","28_01_SH_0223.JPG","28_01_SH_0224.JPG","28_01_SH_0225.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Flying Squirrel","Omnivore"
"1556",2922,39639222,1,"SQUIRRELGRAY","28_01_SH_0229.JPG","28_01_SH_0230.JPG","28_01_SH_0231.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1557",2924,39639224,1,"SQUIRRELGRAY","28_01_SH_0235.JPG","28_01_SH_0236.JPG","28_01_SH_0237.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1558",2925,39639234,1,"SQUIRRELGRAY","28_01_SH_0238.JPG","28_01_SH_0239.JPG","28_01_SH_0240.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1559",2926,39639239,1,"DEERWHITETAILED","28_01_SH_0241.JPG","28_01_SH_0242.JPG",NA,28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1560",2927,39639240,1,"DEERWHITETAILED","28_01_SH_0247.JPG","28_01_SH_0248.JPG","28_01_SH_0249.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","White-tailed Deer","Herbivore"
"1561",2928,39639248,1,"SQUIRRELGRAY","28_01_SH_0250.JPG","28_01_SH_0251.JPG","28_01_SH_0252.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1562",2929,39639291,1,"SQUIRRELGRAY","28_01_SH_0253.JPG","28_01_SH_0254.JPG","28_01_SH_0255.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1563",2930,39639302,1,"SQUIRRELGRAY","28_01_SH_0256.JPG","28_01_SH_0257.JPG","28_01_SH_0258.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1564",2931,39639303,1,"SQUIRRELGRAY","28_01_SH_0259.JPG","28_01_SH_0260.JPG","28_01_SH_0261.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1565",2932,39639306,1,"SQUIRRELGRAY","28_01_SH_0262.JPG","28_01_SH_0263.JPG","28_01_SH_0264.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1566",2933,39639308,2,"SQUIRRELGRAY","28_01_SH_0265.JPG","28_01_SH_0266.JPG","28_01_SH_0267.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1567",2934,39639309,1,"SQUIRRELGRAY","28_01_SH_0268.JPG","28_01_SH_0269.JPG","28_01_SH_0270.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1568",2935,39639319,2,"SQUIRRELGRAY","28_01_SH_0271.JPG","28_01_SH_0272.JPG","28_01_SH_0273.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1569",2936,39639337,1,"SQUIRRELGRAY","28_01_SH_0274.JPG","28_01_SH_0275.JPG","28_01_SH_0276.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1570",2939,39639343,1,"SQUIRRELGRAY","28_01_SH_0283.JPG","28_01_SH_0284.JPG","28_01_SH_0285.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1571",2940,39639353,1,"PORCUPINE","28_01_SH_0286.JPG","28_01_SH_0287.JPG","28_01_SH_0288.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Porcupine","Herbivore"
"1572",2941,39639364,1,"SQUIRRELGRAY","28_01_SH_0289.JPG","28_01_SH_0290.JPG","28_01_SH_0291.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1573",2942,39639381,1,"SQUIRRELGRAY","28_01_SH_0292.JPG","28_01_SH_0293.JPG","28_01_SH_0294.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1574",2943,39639384,1,"SQUIRRELGRAY","28_01_SH_0295.JPG","28_01_SH_0296.JPG","28_01_SH_0297.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1575",2944,39639396,1,"SQUIRRELGRAY","28_01_SH_0298.JPG","28_01_SH_0299.JPG","28_01_SH_0300.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1576",2945,39639406,2,"PORCUPINE","28_01_SH_0301.JPG","28_01_SH_0302.JPG","28_01_SH_0303.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Porcupine","Herbivore"
"1577",2946,39639407,1,"PORCUPINE","28_01_SH_0304.JPG","28_01_SH_0305.JPG","28_01_SH_0306.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Porcupine","Herbivore"
"1578",2947,39639412,1,"OPOSSUM","28_01_SH_0307.JPG","28_01_SH_0308.JPG","28_01_SH_0309.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Opossum","Mesocarnivore"
"1579",2948,39639422,1,"FOXRED","28_01_SH_0310.JPG","28_01_SH_0311.JPG","28_01_SH_0312.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Red Fox","Mesocarnivore"
"1580",2949,39639435,1,"SQUIRRELGRAY","28_01_SH_0313.JPG","28_01_SH_0314.JPG",NA,28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1581",2950,39639436,1,"SQUIRRELGRAY","28_01_SH_0316.JPG","28_01_SH_0317.JPG","28_01_SH_0318.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1582",2954,39639442,1,"SQUIRRELGRAY","28_01_SH_0328.JPG","28_01_SH_0329.JPG","28_01_SH_0330.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1583",2956,39639454,2,"SQUIRRELGRAY","28_01_SH_0334.JPG","28_01_SH_0335.JPG","28_01_SH_0336.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1584",2957,39639455,1,"SQUIRRELGRAY","28_01_SH_0337.JPG","28_01_SH_0338.JPG","28_01_SH_0339.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1585",2958,39639466,1,"SQUIRRELGRAY","28_01_SH_0340.JPG","28_01_SH_0341.JPG","28_01_SH_0342.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1586",2959,39639472,1,"SQUIRRELGRAY","28_01_SH_0343.JPG","28_01_SH_0344.JPG","28_01_SH_0345.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1587",2960,39639473,2,"SQUIRRELGRAY","28_01_SH_0346.JPG","28_01_SH_0347.JPG","28_01_SH_0348.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1588",2962,39639502,1,"SQUIRRELGRAY","28_01_SH_0355.JPG","28_01_SH_0356.JPG","28_01_SH_0357.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1589",2963,39639512,1,"SQUIRRELGRAY","28_01_SH_0358.JPG","28_01_SH_0359.JPG","28_01_SH_0360.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1590",2964,39639566,1,"SQUIRRELGRAY","28_01_SH_0361.JPG","28_01_SH_0362.JPG","28_01_SH_0363.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1591",2965,39639568,1,"SQUIRRELGRAY","28_01_SH_0364.JPG","28_01_SH_0365.JPG","28_01_SH_0366.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1592",2966,39639579,1,"CHIPMUNK","28_01_SH_0367.JPG","28_01_SH_0368.JPG","28_01_SH_0369.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1593",2967,39639580,1,"CHIPMUNK","28_01_SH_0370.JPG","28_01_SH_0371.JPG","28_01_SH_0372.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1594",2968,39639581,1,"CHIPMUNK","28_01_SH_0373.JPG","28_01_SH_0374.JPG","28_01_SH_0375.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1595",2969,39639585,1,"SQUIRRELGRAY","28_01_SH_0376.JPG","28_01_SH_0377.JPG","28_01_SH_0378.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1596",2970,39639588,1,"SQUIRRELGRAY","28_01_SH_0379.JPG","28_01_SH_0380.JPG","28_01_SH_0381.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1597",2971,39639607,1,"SQUIRRELGRAY","28_01_SH_0382.JPG","28_01_SH_0383.JPG","28_01_SH_0384.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1598",2973,39639677,1,"CHIPMUNK","28_01_SH_0391.JPG","28_01_SH_0392.JPG","28_01_SH_0393.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1599",2974,39639678,1,"SQUIRRELGRAY","28_01_SH_0394.JPG","28_01_SH_0395.JPG","28_01_SH_0396.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1600",2975,39639679,1,"SQUIRRELGRAY","28_01_SH_0397.JPG","28_01_SH_0398.JPG","28_01_SH_0399.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1601",2976,39639696,1,"SQUIRRELGRAY","28_01_SH_0400.JPG","28_01_SH_0401.JPG","28_01_SH_0402.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1602",2978,39639718,2,"CHIPMUNK","28_01_SH_0406.JPG","28_01_SH_0407.JPG","28_01_SH_0408.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1603",2980,39639815,2,"SQUIRRELGRAY","28_01_SH_0412.JPG","28_01_SH_0413.JPG","28_01_SH_0414.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1604",2981,39639859,1,"SQUIRRELGRAY","28_01_SH_0415.JPG","28_01_SH_0416.JPG","28_01_SH_0417.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1605",2982,39639892,2,"SQUIRRELGRAY","28_01_SH_0418.JPG","28_01_SH_0419.JPG","28_01_SH_0420.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1606",2983,39639906,2,"SQUIRRELGRAY","28_01_SH_0421.JPG","28_01_SH_0422.JPG","28_01_SH_0423.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1607",2984,39639923,2,"CHIPMUNK","28_01_SH_0424.JPG","28_01_SH_0425.JPG","28_01_SH_0426.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Chipmunk","Omnivore"
"1608",2986,39639930,2,"SQUIRRELGRAY","28_01_SH_0430.JPG","28_01_SH_0431.JPG","28_01_SH_0432.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1609",2987,39639931,1,"SQUIRRELGRAY","28_01_SH_0433.JPG","28_01_SH_0434.JPG","28_01_SH_0435.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1610",2988,39639932,1,"SQUIRRELGRAY","28_01_SH_0436.JPG","28_01_SH_0437.JPG","28_01_SH_0438.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1611",2989,39639933,1,"SQUIRRELGRAY","28_01_SH_0439.JPG","28_01_SH_0440.JPG","28_01_SH_0441.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1612",2990,39639934,1,"SQUIRRELGRAY","28_01_SH_0442.JPG","28_01_SH_0443.JPG","28_01_SH_0444.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1613",2992,39639955,1,"SQUIRRELGRAY","28_01_SH_0448.JPG","28_01_SH_0449.JPG","28_01_SH_0450.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1614",2994,39639958,2,"SQUIRRELGRAY","28_01_SH_0454.JPG","28_01_SH_0455.JPG","28_01_SH_0456.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1615",2995,39639966,1,"SQUIRRELGRAY","28_01_SH_0457.JPG","28_01_SH_0458.JPG","28_01_SH_0459.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1616",2997,39639969,1,"SQUIRRELGRAY","28_01_SH_0463.JPG","28_01_SH_0464.JPG","28_01_SH_0465.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1617",2999,39639973,1,"SQUIRRELGRAY","28_01_SH_0469.JPG","28_01_SH_0470.JPG","28_01_SH_0471.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1618",3000,39639975,1,"SQUIRRELGRAY","28_01_SH_0472.JPG","28_01_SH_0473.JPG","28_01_SH_0474.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1619",3001,39639976,1,"SQUIRRELGRAY","28_01_SH_0475.JPG","28_01_SH_0476.JPG","28_01_SH_0477.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1620",3002,39639977,1,"SQUIRRELGRAY","28_01_SH_0478.JPG","28_01_SH_0479.JPG","28_01_SH_0480.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1621",3003,39639978,1,"SQUIRRELGRAY","28_01_SH_0481.JPG","28_01_SH_0482.JPG","28_01_SH_0483.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1622",3004,39639979,1,"SQUIRRELGRAY","28_01_SH_0484.JPG","28_01_SH_0485.JPG","28_01_SH_0486.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1623",3005,39639980,1,"SQUIRRELGRAY","28_01_SH_0487.JPG","28_01_SH_0488.JPG","28_01_SH_0489.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1624",3006,39639981,1,"SQUIRRELGRAY","28_01_SH_0490.JPG","28_01_SH_0491.JPG","28_01_SH_0492.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1625",3007,39639982,1,"SQUIRRELGRAY","28_01_SH_0493.JPG","28_01_SH_0494.JPG","28_01_SH_0495.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1626",3008,39639983,1,"SQUIRRELGRAY","28_01_SH_0496.JPG","28_01_SH_0497.JPG","28_01_SH_0498.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1627",3009,39639984,1,"SQUIRRELGRAY","28_01_SH_0499.JPG","28_01_SH_0500.JPG","28_01_SH_0501.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1628",3010,39639985,1,"SQUIRRELGRAY","28_01_SH_0502.JPG","28_01_SH_0503.JPG","28_01_SH_0504.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1629",3011,39639986,2,"SQUIRRELGRAY","28_01_SH_0505.JPG","28_01_SH_0506.JPG","28_01_SH_0507.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1630",3012,39639987,1,"SQUIRRELGRAY","28_01_SH_0508.JPG","28_01_SH_0509.JPG","28_01_SH_0510.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1631",3013,39639988,2,"SQUIRRELGRAY","28_01_SH_0511.JPG","28_01_SH_0512.JPG","28_01_SH_0513.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1632",3014,39639990,2,"SQUIRRELGRAY","28_01_SH_0514.JPG","28_01_SH_0515.JPG","28_01_SH_0516.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1633",3015,39639991,2,"SQUIRRELGRAY","28_01_SH_0517.JPG","28_01_SH_0518.JPG","28_01_SH_0519.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1634",3016,39639992,1,"SQUIRRELGRAY","28_01_SH_0520.JPG","28_01_SH_0521.JPG","28_01_SH_0522.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1635",3017,39639993,1,"SQUIRRELGRAY","28_01_SH_0523.JPG","28_01_SH_0524.JPG","28_01_SH_0525.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1636",3018,39639994,2,"SQUIRRELGRAY","28_01_SH_0526.JPG","28_01_SH_0527.JPG","28_01_SH_0528.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1637",3019,39639995,2,"SQUIRRELGRAY","28_01_SH_0529.JPG","28_01_SH_0530.JPG","28_01_SH_0531.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
"1638",3020,39639999,1,"SQUIRRELGRAY","28_01_SH_0532.JPG","28_01_SH_0533.JPG","28_01_SH_0534.JPG",28,1,"Deciduous","SH",4,"9/20/19","12/7/19","12/7/19","South Hammond","Gray Squirrel","Omnivore"
